-0.12 -95.06,32.72 -92.74,65.29 -87.23,81.10 61.39,49.06 80.82,16.31 83.90,-16.54 86.02,-49.22 89.11,-81.14 108.61,-65.39 -102.90,-32.92 -97.37,10.84 -64.36,43.62 -61.63,75.96 -50.55,70.66 104.68,38.17 112.13,5.36 114.62,-27.47 116.82,-60.02 121.18,-85.51 -117.94,-54.63 -70.10,-22.01 -66.50,21.78 -33.61,54.49 -30.02,85.51 17.73,59.90 138.76,27.25 143.11,-5.60 145.30,-38.36 147.79,-70.73 155.27,-76.02 -49.60,-43.79 -38.49,-11.07 -35.75,32.72 -2.74,65.29 2.77,81.10 151.39,49.06 170.82,16.31 173.90,-16.54 176.02,-49.22 179.11,-81.14 -161.39,-65.39 -12.90,-32.92 -7.37,-0.12 -5.06,43.62 28.37,75.96 39.45,70.66 -165.32,38.17 -157.87,5.36 -155.38,-27.47 -153.18,-60.02 -148.82,-85.51 -27.94,-54.63 19.90,-22.01 23.50,10.84 25.64,54.49 59.98,85.51 107.73,59.90 -131.24,27.25 -126.89,-5.60 -124.70,-38.36 -122.21,-70.73 -114.73,-76.02 40.40,-43.79 51.51,-11.07 54.25,21.78 56.39
62.86 -167.10,83.28 -26.19,51.52 1.38,18.79 4.67,-14.07 6.79,-46.76 9.71,-78.85 24.41,-67.81 177.07,-35.38 -176.65,-2.60 -174.27,30.24 -172.02,73.57 -131.85,73.07 24.03,40.64 32.81,7.84 35.40,-25.00 37.56,-57.58 41.55,-86.41 130.00,-57.07 -149.65,-24.48 -145.74,8.36 -143.58,41.16 -140.97,83.71 -79.51,62.34 59.03,29.73 63.85,-3.12 66.09,-35.90 68.49,-68.32 74.95,-78.36 -131.80,-46.25 -117.86,-13.55 -114.97,19.31 -112.85,52.03 -109.51,83.28 63.81,51.52 91.38,18.79 94.67,-14.07 96.79,-46.76 99.71,-78.85 114.41,-67.81 -92.93,-35.38 -86.65,-2.60 -84.27,30.24 -82.02,62.86 -77.10,73.07 114.03,40.64 122.81,7.84 125.40,-25.00 127.56,-57.58 131.55,-86.41 -140.00,-57.07 -59.65,-24.48 -55.74,8.36 -53.58,41.16 -50.97,73.57 -41.85,62.34 149.03,29.73 153.85,-3.12 156.09,-35.90 158.49,-68.32 164.95,-78.36 -41.80,-46.25 -27.86,-13.55 -24.97,19.31 -22.85,52.03 -19.51,83.71 10.49
66.44 -166.11,80.04 -15.22,47.90 1.67,15.15 4.67,-17.71 6.79,-50.37 9.97,-82.17 32.72,-64.25 178.19,-31.76 -176.58,1.04 -174.29,33.88 -171.95,77.08 -128.53,69.52 26.00,37.01 32.94,4.19 35.38,-28.63 37.60,-61.16 42.17,-84.74 172.82,-53.48 -149.21,-20.85 -145.72,12.00 -143.60,44.78 -140.80,86.09 -47.92,58.75 59.72,26.09 63.89,-6.76 66.07,-39.52 68.60,-71.87 76.66,-74.90 -127.77,-42.64 -117.66,-9.91 -114.98,22.95 -112.84,55.64 -109.11,80.04 74.78,47.90 91.67,15.15 94.67,-17.71 96.79,-50.37 99.97,-82.17 122.72,-64.25 -91.81,-31.76 -86.58,1.04 -84.29,33.88 -81.95,66.44 -76.11,69.52 116.00,37.01 122.94,4.19 125.38,-28.63 127.60,-61.16 132.17,-84.74 -97.18,-53.48 -59.21,-20.85 -55.72,12.00 -53.60,44.78 -50.80,77.08 -38.53,58.75 149.72,26.09 153.89,-6.76 156.07,-39.52 158.60,-71.87 166.66,-74.90 -37.77,-42.64 -27.66,-9.91 -24.98,22.95 -22.84,55.64 -19.11,86.09 42.08
70.01 -164.71,76.60 -9.84,44.28 1.89,11.50 4.66,-21.34 6.79,-53.97 10.33,-85.09 52.12,-60.68 178.99,-28.13 -176.53,4.69 -174.32,37.51 -171.86,80.49 -122.67,65.95 27.33,33.38 33.03,0.55 35.36,-32.25 37.65,-64.74 43.01,-81.73 -170.13,-49.88 -148.87,-17.21 -145.72,15.64 -143.61,48.40 -140.57,85.87 5.25,55.15 60.24,22.45 63.91,-10.40 66.05,-43.13 68.75,-75.38 79.27,-71.38 -125.32,-39.02 -117.52,-6.27 -115.00,26.59 -112.81,59.24 -108.57,76.60 80.16,44.28 91.89,11.50 94.66,-21.34 96.79,-53.97 100.33,-85.09 142.12,-60.68 -91.01,-28.13 -86.53,4.69 -84.32,37.51 -81.86,70.01 -74.71,65.95 117.33,33.38 123.03,0.55 125.36,-32.25 127.65,-64.74 133.01,-81.73 -80.13,-49.88 -58.87,-17.21 -55.72,15.64 -53.61,48.40 -50.57,80.49 -32.67,55.15 150.24,22.45 153.91,-10.40 156.05,-43.13 158.75,-75.38 169.27,-71.38 -35.32,-39.02 -27.52,-6.27 -25.00,26.59 -22.81,59.24 -18.57,85.87 95.25
73.55 -162.62,73.09 -6.74,40.66 2.06,7.86 4.64,-24.97 6.81,-57.56 10.79,-86.41 98.88,-57.09 179.59,-24.50 -176.49,8.33 -174.34,41.13 -171.73,83.69 -110.39,62.37 28.27,29.75 33.09,-3.10 35.33,-35.88 37.73,-68.30 44.19,-78.39 -162.59,-46.27 -148.61,-13.57 -145.73,19.28 -143.61,52.01 -140.26,83.30 32.95,51.54 60.62,18.81 63.92,-14.05 66.04,-46.74 68.95,-78.83 83.62,-67.84 -123.70,-35.41 -117.41,-2.62 -115.02,30.22 -112.77,62.83 -107.86,73.09 83.26,40.66 92.06,7.86 94.64,-24.97 96.81,-57.56 100.79,-86.41 -171.12,-57.09 -90.41,-24.50 -86.49,8.33 -84.34,41.13 -81.73,73.55 -72.62,62.37 118.27,29.75 123.09,-3.10 125.33,-35.88 127.73,-68.30 134.19,-78.39 -72.59,-46.27 -58.61,-13.57 -55.73,19.28 -53.61,52.01 -50.26,83.69 -20.39,51.54 150.62,18.81 153.92,-14.05 156.04,-46.74 158.95,-78.83 173.62,-67.84 -33.70,-35.41 -27.41,-2.62 -25.02,30.22 -22.77,62.83 -17.86,83.30 122.95
77.05 -159.32,69.54 -4.77,37.04 2.18,4.22 4.62,-28.60 6.84,-61.14 11.41,-84.76 141.89,-53.50 -179.96,-20.87 -176.48,11.98 -174.35,44.75 -171.55,86.09 -78.99,58.77 28.96,26.11 33.13,-6.74 35.31,-39.49 37.85,-71.84 45.89,-74.92 -158.54,-42.66 -148.42,-9.93 -145.74,22.92 -143.59,55.62 -139.86,80.06 43.97,47.93 60.91,15.17 63.92,-17.68 66.03,-50.34 69.22,-82.15 91.89,-64.27 -122.57,-31.78 -117.33,1.02 -115.05,33.85 -112.71,66.42 -106.87,69.54 85.23,37.04 92.18,4.22 94.62,-28.60 96.84,-61.14 101.41,-84.76 -128.11,-53.50 -89.96,-20.87 -86.48,11.98 -84.35,44.75 -81.55,77.05 -69.32,58.77 118.96,26.11 123.13,-6.74 125.31,-39.49 127.85,-71.84 135.89,-74.92 -68.54,-42.66 -58.42,-9.93 -55.74,22.92 -53.59,55.62 -49.86,86.09 11.01,47.93 150.91,15.17 153.92,-17.68 156.03,-50.34 159.22,-82.15 -178.11,-64.27 -32.57,-31.78 -27.33,1.02 -25.05,33.85 -22.71,66.42 -16.87,80.06 133.97
80.47 -153.47,65.97 -3.43,33.41 2.27,0.57 4.60,-32.23 6.90,-64.72 12.25,-81.76 159.05,-49.90 -179.62,-17.23 -176.47,15.62 -174.36,48.37 -171.32,85.88 -25.79,55.17 29.48,22.48 33.15,-10.38 35.29,-43.11 38.00,-75.35 48.49,-71.41 -156.08,-39.05 -148.27,-6.29 -145.76,26.56 -143.57,59.22 -139.33,76.62 49.38,44.31 61.14,11.53 63.91,-21.32 66.04,-53.94 69.57,-85.07 111.17,-60.70 -121.76,-28.16 -117.28,4.67 -115.07,37.48 -112.61,69.98 -105.47,65.97 86.57,33.41 92.27,0.57 94.60,-32.23 96.90,-64.72 102.25,-81.76 -110.95,-49.90 -89.62,-17.23 -86.47,15.62 -84.36,48.37 -81.32,80.47 -63.47,55.17 119.48,22.48 123.15,-10.38 125.29,-43.11 128.00,-75.35 138.49,-71.41 -66.08,-39.05 -58.27,-6.29 -55.76,26.56 -53.57,59.22 -49.33,85.88 64.21,44.31 151.14,11.53 153.91,-21.32 156.04,-53.94 159.57,-85.07 -158.83,-60.70 -31.76,-28.16 -27.28,4.67 -25.07,37.48 -22.61,69.98 -15.47,76.62 139.38
83.67 -141.26,62.39 -2.49,29.77 2.34,-3.07 4.58,-35.85 6.98,-68.28 13.42,-78.41 166.62,-46.30 -179.37,-13.60 -176.48,19.26 -174.36,51.99 -171.02,83.32 2.09,51.56 29.86,18.84 33.16,-14.02 35.28,-46.72 38.20,-78.81 52.83,-67.86 -154.46,-35.43 -148.16,-2.65 -145.78,30.20 -143.53,62.81 -138.62,73.11 52.49,40.69 61.30,7.88 63.89,-24.95 66.06,-57.53 70.03,-86.41 157.75,-57.11 -121.17,-24.53 -117.25,8.31 -115.09,41.11 -112.48,73.53 -103.40,62.39 87.51,29.77 92.34,-3.07 94.58,-35.85 96.98,-68.28 103.42,-78.41 -103.38,-46.30 -89.37,-13.60 -86.48,19.26 -84.36,51.99 -81.02,83.67 -51.26,51.56 119.86,18.84 123.16,-14.02 125.28,-46.72 128.20,-78.81 142.83,-67.86 -64.46,-35.43 -58.16,-2.65 -55.78,30.20 -53.53,62.81 -48.62,83.32 92.09,40.69 151.30,7.88 153.89,-24.95 156.06,-57.53 160.03,-86.41 -112.25,-57.11 -31.17,-24.53 -27.25,8.31 -25.09,41.11 -22.48,73.53 -13.40,73.11 142.49
86.08 -110.06,58.80 -1.79,26.14 2.38,-6.72 4.56,-39.47 7.09,-71.82 15.12,-74.95 170.68,-42.69 -179.17,-9.96 -176.49,22.90 -174.35,55.59 -170.62,80.08 13.17,47.95 30.16,15.19 33.16,-17.66 35.28,-50.32 38.46,-82.13 61.06,-64.30 -153.33,-31.81 -148.09,1.00 -145.80,33.83 -143.46,66.39 -137.63,69.57 54.47,37.06 61.43,4.24 63.87,-28.58 66.09,-61.12 70.65,-84.77 -159.03,-53.52 -120.72,-20.89 -117.23,11.95 -115.11,44.73 -112.31,77.03 -100.10,58.80 88.21,26.14 92.38,-6.72 94.56,-39.47 97.09,-71.82 105.12,-74.95 -99.32,-42.69 -89.17,-9.96 -86.49,22.90 -84.35,55.59 -80.62,86.08 -20.06,47.95 120.16,15.19 123.16,-17.66 125.28,-50.32 128.46,-82.13 151.06,-64.30 -63.33,-31.81 -58.09,1.00 -55.80,33.83 -53.46,66.39 -47.63,80.08 103.17,37.06 151.43,4.24 153.87,-28.58 156.09,-61.12 160.65,-84.77 -69.03,-53.52 -30.72,-20.89 -27.23,11.95 -25.11,44.73 -22.31,77.03 -10.10,69.57 144.47
85.90 -56.82,55.19 -1.28,22.50 2.40,-10.36 4.54,-43.08 7.24,-75.33 17.72,-71.43 173.15,-39.07 -179.03,-6.31 -176.51,26.54 -174.32,59.19 -170.09,76.65 18.60,44.33 30.38,11.55 33.15,-21.30 35.28,-53.92 38.81,-85.06 80.22,-60.72 -152.52,-28.18 -148.04,4.64 -145.82,37.46 -143.37,69.96 -136.24,66.00 55.81,33.43 61.52,0.59 63.85,-32.21 66.14,-64.69 71.49,-81.78 -141.77,-49.92 -120.38,-17.26 -117.23,15.60 -115.11,48.35 -112.08,80.45 -94.28,55.19 88.72,22.50 92.40,-10.36 94.54,-43.08 97.24,-75.33 107.72,-71.43 -96.85,-39.07 -89.03,-6.31 -86.51,26.54 -84.32,59.19 -80.09,85.90 33.18,44.33 120.38,11.55 123.15,-21.30 125.28,-53.92 128.81,-85.06 170.22,-60.72 -62.52,-28.18 -58.04,4.64 -55.82,37.46 -53.37,69.96 -46.24,76.65 108.60,33.43 151.52,0.59 153.85,-32.21 156.14,-64.69 161.49,-81.78 -51.77,-49.92 -30.38,-17.26 -27.23,15.60 -25.11,48.35 -22.08,80.45 -4.28,66.00 145.81
83.34 -28.77,51.59 -0.89,18.86 2.41,-14.00 4.53,-46.69 7.44,-78.79 22.03,-67.88 174.78,-35.45 -178.92,-2.67 -176.53,30.17 -174.28,62.79 -169.38,73.14 21.72,40.71 30.55,7.91 33.14,-24.93 35.30,-57.51 39.27,-86.41 126.63,-57.14 -151.93,-24.55 -148.00,8.29 -145.84,41.09 -143.24,73.50 -134.17,62.41 56.76,29.80 61.58,-3.05 63.82,-35.83 66.22,-68.25 72.66,-78.43 -134.17,-46.32 -120.12,-13.62 -117.23,19.24 -115.11,51.96 -111.78,83.65 -82.13,51.59 89.11,18.86 92.41,-14.00 94.53,-46.69 97.44,-78.79 112.03,-67.88 -95.22,-35.45 -88.92,-2.67 -86.53,30.17 -84.28,62.79 -79.38,83.34 61.23,40.71 120.55,7.91 123.14,-24.93 125.30,-57.51 129.27,-86.41 -143.37,-57.14 -61.93,-24.55 -58.00,8.29 -55.84,41.09 -53.24,73.50 -44.17,73.14 111.72,29.80 151.58,-3.05 153.82,-35.83 156.22,-68.25 162.66,-78.43 -44.17,-46.32 -30.12,-13.62 -27.23,19.24 -25.11,51.96 -21.78,83.65 7.87,62.41 146.76
80.10 -17.63,47.97 -0.60,15.22 2.41,-17.64 4.52,-50.30 7.71,-82.11 30.23,-64.32 175.90,-31.83 -178.84,0.97 -176.56,33.81 -174.22,66.37 -168.39,69.59 23.70,37.08 30.67,4.26 33.12,-28.56 35.33,-61.09 39.89,-84.79 170.04,-53.55 -151.48,-20.92 -147.99,11.93 -145.86,44.71 -143.07,77.01 -130.88,58.82 57.45,26.16 61.62,-6.69 63.80,-39.45 66.33,-71.80 74.35,-74.97 -130.09,-42.71 -119.93,-9.98 -117.25,22.88 -115.10,55.57 -111.38,86.07 -51.12,47.97 89.40,15.22 92.41,-17.64 94.52,-50.30 97.71,-82.11 120.23,-64.32 -94.10,-31.83 -88.84,0.97 -86.56,33.81 -84.22,66.37 -78.39,80.10 72.37,37.08 120.67,4.26 123.12,-28.56 125.33,-61.09 129.89,-84.79 -99.96,-53.55 -61.48,-20.92 -57.99,11.93 -55.86,44.71 -53.07,77.01 -40.88,69.59 113.70,26.16 151.62,-6.69 153.80,-39.45 156.33,-71.80 164.35,-74.97 -40.09,-42.71 -29.93,-9.98 -27.25,22.88 -25.10,55.57 -21.38,86.07 38.88,58.82 147.45
76.67 -12.18,44.35 -0.38,11.57 2.40,-21.27 4.53,-53.90 8.05,-85.04 49.27,-60.75 176.72,-28.20 -178.79,4.62 -176.58,37.44 -174.12,69.94 -167.00,66.02 25.04,33.45 30.76,0.62 33.09,-32.18 35.39,-64.67 40.73,-81.80 -172.60,-49.95 -151.14,-17.28 -147.98,15.57 -145.87,48.33 -142.84,80.43 -125.08,55.22 57.96,22.52 61.64,-10.33 63.79,-43.06 66.48,-75.31 76.94,-71.45 -127.62,-39.09 -119.78,-6.34 -117.27,26.52 -115.08,59.17 -110.85,85.91 2.14,44.35 89.62,11.57 92.40,-21.27 94.53,-53.90 98.05,-85.04 139.27,-60.75 -93.28,-28.20 -88.79,4.62 -86.58,37.44 -84.12,69.94 -77.00,76.67 77.82,33.45 120.76,0.62 123.09,-32.18 125.39,-64.67 130.73,-81.80 -82.60,-49.95 -61.14,-17.28 -57.98,15.57 -55.87,48.33 -52.84,80.43 -35.08,66.02 115.04,22.52 151.64,-10.33 153.79,-43.06 156.48,-75.31 166.94,-71.45 -37.62,-39.09 -29.78,-6.34 -27.27,26.52 -25.08,59.17 -20.85,85.91 92.14,55.22 147.96
73.16 -9.05,40.73 -0.21,7.93 2.38,-24.90 4.55,-57.49 8.52,-86.42 95.50,-57.16 177.32,-24.57 -178.76,8.26 -176.60,41.06 -173.99,73.48 -164.94,62.44 26.00,29.82 30.83,-3.03 33.07,-35.81 35.47,-68.23 41.90,-78.45 -164.96,-46.34 -150.88,-13.64 -147.99,19.21 -145.87,51.94 -142.54,83.63 -113.01,51.61 58.35,18.88 61.65,-13.97 63.77,-46.67 66.68,-78.76 81.24,-67.91 -125.99,-35.48 -119.68,-2.69 -117.29,30.15 -115.04,62.76 -110.14,83.36 30.37,40.73 89.79,7.93 92.38,-24.90 94.55,-57.49 98.52,-86.42 -174.50,-57.16 -92.68,-24.57 -88.76,8.26 -86.60,41.06 -83.99,73.48 -74.94,73.16 80.95,29.82 120.83,-3.03 123.07,-35.81 125.47,-68.23 131.90,-78.45 -74.96,-46.34 -60.88,-13.64 -57.99,19.21 -55.87,51.94 -52.54,83.63 -23.01,62.44 116.00,18.88 151.65,-13.97 153.77,-46.67 156.68,-78.76 171.24,-67.91 -35.99,-35.48 -29.68,-2.69 -27.29,30.15 -25.04,62.76 -20.14,83.36 120.37,51.61 148.35
69.61 -7.06,37.11 -0.08,4.29 2.36,-28.53 4.58,-61.07 9.13,-84.81 139.11,-53.57 177.77,-20.94 -178.74,11.91 -176.61,44.68 -173.82,76.99 -161.66,58.84 26.69,26.18 30.87,-6.67 33.05,-39.42 35.58,-71.77 43.58,-74.99 -160.87,-42.73 -150.68,-10.00 -148.00,22.85 -145.86,55.55 -142.14,86.06 -82.18,48.00 58.65,15.24 61.65,-17.61 63.77,-50.27 66.95,-82.09 89.40,-64.34 -124.86,-31.85 -119.60,0.95 -117.31,33.78 -114.97,66.35 -109.16,80.12 41.57,37.11 89.92,4.29 92.36,-28.53 94.58,-61.07 99.13,-84.81 -130.89,-53.57 -92.23,-20.94 -88.74,11.91 -86.61,44.68 -83.82,76.99 -71.66,69.61 82.94,26.18 120.87,-6.67 123.05,-39.42 125.58,-71.77 133.58,-74.99 -70.87,-42.73 -60.68,-10.00 -58.00,22.85 -55.86,55.55 -52.14,86.06 7.82,58.84 116.69,15.24 151.65,-17.61 153.77,-50.27 156.95,-82.09 179.40,-64.34 -34.86,-31.85 -29.60,0.95 -27.31,33.78 -24.97,66.35 -19.16,80.12 131.57,48.00 148.65
66.04 -5.72,33.48 0.01,0.64 2.34,-32.16 4.63,-64.65 9.97,-81.82 156.58,-49.97 178.11,-17.30 -178.74,15.55 -176.62,48.30 -173.59,80.41 -155.89,55.24 27.21,22.55 30.89,-10.31 33.03,-43.04 35.73,-75.29 46.17,-71.47 -158.38,-39.12 -150.54,-6.36 -148.02,26.49 -145.83,59.15 -141.61,85.92 -28.90,44.38 58.87,11.60 61.64,-21.25 63.77,-53.87 67.30,-85.02 108.33,-60.77 -124.04,-28.23 -119.55,4.59 -117.33,37.41 -114.88,69.91 -107.77,76.69 47.04,33.48 90.01,0.64 92.34,-32.16 94.63,-64.65 99.97,-81.82 -113.42,-49.97 -91.89,-17.30 -88.74,15.55 -86.62,48.30 -83.59,80.41 -65.89,66.04 84.28,22.55 120.89,-10.31 123.03,-43.04 125.73,-75.29 136.17,-71.47 -68.38,-39.12 -60.54,-6.36 -58.02,26.49 -55.83,59.15 -51.61,85.92 61.10,55.24 117.21,11.60 151.64,-21.25 153.77,-53.87 157.30,-85.02 -161.67,-60.77 -34.04,-28.23 -29.55,4.59 -27.33,37.41 -24.88,69.91 -17.77,76.69 137.04,44.38 148.87
62.46 -4.76,29.84 0.07,-3.00 2.32,-35.78 4.71,-68.21 11.13,-78.48 164.25,-46.37 178.36,-13.67 -178.74,19.19 -176.62,51.92 -173.29,83.61 -143.88,51.63 27.59,18.91 30.90,-13.95 33.02,-46.65 35.93,-78.74 50.45,-67.93 -156.75,-35.50 -150.43,-2.72 -148.04,30.13 -145.79,62.74 -140.90,83.38 -0.49,40.76 59.04,7.95 61.63,-24.88 63.79,-57.46 67.76,-86.42 154.38,-57.18 -123.44,-24.60 -119.51,8.24 -117.35,41.04 -114.75,73.46 -105.71,73.18 50.18,29.84 90.07,-3.00 92.32,-35.78 94.71,-68.21 101.13,-78.48 -105.75,-46.37 -91.64,-13.67 -88.74,19.19 -86.62,51.92 -83.29,83.61 -53.88,62.46 85.24,18.91 120.90,-13.95 123.02,-46.65 125.93,-78.74 140.45,-67.93 -66.75,-35.50 -60.43,-2.72 -58.04,30.13 -55.79,62.74 -50.90,83.38 89.51,51.63 117.59,7.95 151.63,-24.88 153.79,-57.46 157.76,-86.42 -115.62,-57.18 -33.44,-24.60 -29.51,8.24 -27.35,41.04 -24.75,73.46 -15.71,73.18 140.18,40.76 149.04
58.87 -4.07,26.21 0.11,-6.65 2.29,-39.40 4.82,-71.75 12.82,-75.01 168.36,-42.76 178.56,-10.03 -178.76,22.83 -176.61,55.52 -172.89,86.05 -113.24,48.02 27.89,15.26 30.90,-17.59 33.01,-50.25 36.19,-82.07 58.57,-64.37 -155.62,-31.88 -150.35,0.93 -148.07,33.76 -145.73,66.32 -139.92,80.14 10.76,37.13 59.16,4.31 61.61,-28.51 63.82,-61.05 68.37,-84.82 -161.82,-53.59 -122.99,-20.96 -119.50,11.88 -117.37,44.66 -114.58,76.96 -102.44,69.64 52.17,26.21 90.11,-6.65 92.29,-39.40 94.82,-71.75 102.82,-75.01 -101.64,-42.76 -91.44,-10.03 -88.76,22.83 -86.61,55.52 -82.89,86.05 -23.24,58.87 85.93,15.26 120.90,-17.59 123.01,-50.25 126.19,-82.07 148.57,-64.37 -65.62,-31.88 -60.35,0.93 -58.07,33.76 -55.73,66.32 -49.92,80.14 100.76,48.02 117.89,4.31 151.61,-28.51 153.82,-61.05 158.37,-84.82 -71.82,-53.59 -32.99,-20.96 -29.50,11.88 -27.37,44.66 -24.58,76.96 -12.44,69.64 142.17,37.13 149.16
55.26 -3.55,22.57 0.14,-10.29 2.28,-43.01 4.97,-75.26 15.39,-71.50 170.85,-39.14 178.71,-6.38 -178.78,26.47 -176.59,59.12 -172.37,85.93 -59.95,44.40 28.11,11.62 30.89,-21.22 33.02,-53.85 36.54,-85.01 77.38,-60.79 -154.80,-28.25 -150.30,4.57 -148.09,37.39 -145.63,69.89 -138.53,76.71 16.26,33.50 59.25,0.67 61.58,-32.14 63.88,-64.62 69.21,-81.84 -144.25,-49.99 -122.65,-17.33 -119.49,15.53 -117.38,48.28 -114.35,80.39 -96.69,66.07 53.52,22.57 90.14,-10.29 92.28,-43.01 94.97,-75.26 105.39,-71.50 -99.15,-39.14 -91.29,-6.38 -88.78,26.47 -86.59,59.12 -82.37,85.93 30.05,55.26 86.45,11.62 120.89,-21.22 123.02,-53.85 126.54,-85.01 167.38,-60.79 -64.80,-28.25 -60.30,4.57 -58.09,37.39 -55.63,69.89 -48.53,76.71 106.26,44.40 118.11,0.67 151.58,-32.14 153.88,-64.62 159.21,-81.84 -54.25,-49.99 -32.65,-17.33 -29.49,15.53 -27.38,48.28 -24.35,80.39 -6.69,66.07 143.52,33.50 149.25
51.66 -3.16,18.93 0.15,-13.93 2.26,-46.62 5.17,-78.72 19.66,-67.95 172.49,-35.52 178.81,-2.74 -178.80,30.10 -176.55,62.72 -171.66,83.40 -31.36,40.78 28.28,7.98 30.87,-24.86 33.04,-57.44 37.00,-86.42 123.25,-57.21 -154.20,-24.62 -150.27,8.21 -148.11,41.02 -145.50,73.44 -136.48,73.21 19.41,29.87 59.32,-2.98 61.56,-35.76 63.96,-68.18 70.37,-78.50 -136.53,-46.39 -122.39,-13.69 -119.50,19.17 -117.38,51.89 -114.05,83.59 -84.75,62.48 54.48,18.93 90.15,-13.93 92.26,-46.62 95.17,-78.72 109.66,-67.95 -97.51,-35.52 -91.19,-2.74 -88.80,30.10 -86.55,62.72 -81.66,83.40 58.64,51.66 86.84,7.98 120.87,-24.86 123.04,-57.44 127.00,-86.42 -146.75,-57.21 -64.20,-24.62 -60.27,8.21 -58.11,41.02 -55.50,73.44 -46.48,73.21 109.41,40.78 118.28,-2.98 151.56,-35.76 153.96,-68.18 160.37,-78.50 -46.53,-46.39 -32.39,-13.69 -29.50,19.17 -27.38,51.89 -24.05,83.59 5.25,62.48 144.48,29.87 149.32
48.04 -2.87,15.29 0.14,-17.57 2.26,-50.23 5.44,-82.05 27.74,-64.39 173.62,-31.90 178.89,0.90 -178.82,33.74 -176.48,66.30 -170.68,80.17 -20.04,37.15 28.41,4.33 30.85,-28.49 33.07,-61.03 37.61,-84.84 167.24,-53.62 -153.75,-20.99 -150.25,11.86 -148.12,44.64 -145.33,76.94 -133.23,69.66 21.41,26.23 59.36,-6.62 61.54,-39.38 64.07,-71.73 72.05,-75.04 -132.42,-42.78 -122.20,-10.05 -119.51,22.81 -117.37,55.50 -113.65,86.04 -54.30,58.89 55.17,15.29 90.14,-17.57 92.26,-50.23 95.44,-82.05 117.74,-64.39 -96.38,-31.90 -91.11,0.90 -88.82,33.74 -86.48,66.30 -80.68,80.17 69.96,48.04 87.13,4.33 120.85,-28.49 123.07,-61.03 127.61,-84.84 -102.76,-53.62 -63.75,-20.99 -60.25,11.86 -58.12,44.64 -55.33,76.94 -43.23,69.66 111.41,37.15 118.41,-6.62 151.54,-39.38 154.07,-71.73 162.05,-75.04 -42.42,-42.78 -32.20,-10.05 -29.51,22.81 -27.37,55.50 -23.65,86.04 35.70,58.89 145.17,26.23 149.36
44.43 -2.64,11.64 0.13,-21.20 2.26,-53.83 5.78,-84.99 46.44,-60.82 174.44,-28.27 178.94,4.55 -178.84,37.37 -176.39,69.87 -169.30,76.74 -14.52,33.52 28.50,0.69 30.83,-32.11 33.12,-64.60 38.45,-81.86 -175.07,-50.02 -153.41,-17.35 -150.25,15.50 -148.13,48.26 -145.11,80.36 -127.50,66.09 22.76,22.59 59.38,-10.26 61.52,-42.99 64.22,-75.24 74.61,-71.52 -129.92,-39.17 -122.05,-6.41 -119.53,26.44 -117.34,59.10 -113.12,85.94 -0.99,55.29 55.69,11.64 90.13,-21.20 92.26,-53.83 95.78,-84.99 136.44,-60.82 -95.56,-28.27 -91.06,4.55 -88.84,37.37 -86.39,69.87 -79.30,76.74 75.48,44.43 87.36,0.69 120.83,-32.11 123.12,-64.60 128.45,-81.86 -85.07,-50.02 -63.41,-17.35 -60.25,15.50 -58.13,48.26 -55.11,80.36 -37.50,66.09 112.76,33.52 118.50,-10.26 151.52,-42.99 154.22,-75.24 164.61,-71.52 -39.92,-39.17 -32.05,-6.41 -29.53,26.44 -27.34,59.10 -23.12,85.94 89.01,55.29 145.69,22.59 149.38
40.80 -2.47,8.00 0.12,-24.83 2.28,-57.42 6.24,-86.42 92.13,-57.23 175.04,-24.64 178.98,8.19 -178.86,40.99 -176.26,73.41 -167.25,73.23 -11.36,29.89 28.56,-2.96 30.81,-35.74 33.20,-68.16 39.61,-78.52 -167.32,-46.41 -153.15,-13.71 -150.25,19.14 -148.13,51.87 -144.81,83.58 -115.62,62.51 23.72,18.95 59.39,-13.90 61.51,-46.60 64.42,-78.70 78.87,-67.98 -128.28,-35.55 -121.94,-2.76 -119.55,30.08 -117.30,62.69 -112.42,83.42 27.78,51.68 56.08,8.00 90.12,-24.83 92.28,-57.42 96.24,-86.42 -177.87,-57.23 -94.96,-24.64 -91.02,8.19 -88.86,40.99 -86.26,73.41 -77.25,73.23 78.64,40.80 87.53,-2.96 120.81,-35.74 123.20,-68.16 129.61,-78.52 -77.32,-46.41 -63.15,-13.71 -60.25,19.14 -58.13,51.87 -54.81,83.58 -25.62,62.51 113.72,29.89 118.56,-13.90 151.51,-46.60 154.42,-78.70 168.87,-67.98 -38.28,-35.55 -31.94,-2.76 -29.55,30.08 -27.30,62.69 -22.42,83.42 117.78,51.68 146.08,18.95 149.39
